id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
CET6_CORE_2950	dazzle	v. 使目眩；使倾倒	/'dæz(ə)l/	/'dæzl/	v. (使)眼花, 炫耀 / n. 耀眼	'dæzl	n. brightness enough to blind partially and temporarily / v. to cause someone to lose clear vision, especially from intense light / v. amaze or bewilder, as with brilliant wit or intellect or skill
CET6_CORE_1840	decay	v. 使腐朽，使腐烂	/dɪ'keɪ/	/dɪ'ke/	n. 衰退, 腐败 / v. (使)衰退, (使)腐败	di'kei	n. the process of gradually becoming inferior / n. a gradual decrease; as of stored charge or current / n. the organic phenomenon of rotting / n. an inferior state resulting from the process of decaying
CET6_CORE_188	decent	adj. 体面的	/ˈdi:snt/	/'disnt/	a. 有分寸的, 得体的, 大方的	'di:sәnt	s. socially or conventionally correct; refined or virtuous / a. conforming to conventions of sexual behavior / s. decently clothed / s. observing conventional sexual mores in speech or behavior or dress
CET6_CORE_190	decline	v. 拒绝	/dɪ'klaɪn/	/dɪ'klaɪn/	n. 衰退, 跌落, 下降 / vt. 使降低, 婉谢 / vi. 下降, 衰落, 偏斜	di'klain	n. change toward something smaller or lower / n. a condition inferior to an earlier condition; a gradual falling off from a better state / v. grow smaller / v. go down
CET6_CORE_1264	decorative	adj. 装饰的；可作装饰的	/'dek(ə)rətɪv/	/'dɛkəretɪv/	a. 装饰性的	'dekәreitiv	s serving an esthetic rather than a useful purpose
CET6_CORE_2489	dedicate	v. 奉献；献身	/'dedɪkeɪt/	/'dɛdɪket/	vt. 献出, 贡献	'dedikeit	v. open to public use, as of a highway, park, or building / v. inscribe or address by way of compliment / v. set apart to sacred uses with solemn rites, of a church
CET6_CORE_887	deduction	n. 扣款	/dɪˈdʌkʃn/	/dɪ'dʌkʃən/	n. 减除, 扣除, 减除额, 推论 / [医] 演绎, 推论	di'dʌkʃәn	n. an amount or percentage deducted / n. something that is inferred (deduced or entailed or implied) / n. reasoning from the general to the particular (or from cause to effect)
CET6_CORE_2310	deepen	v. （使色泽等）加浓	/deepen/	/deepen/	vi. 深化 / vt. 使加深, 使强烈	'dipәn	v. make deeper / v. become deeper in tone
CET6_CORE_2933	default	n. 不履行义务； v. 不履行义务	/dɪ'fɔːlt; 'diːfɔːlt/	/dɪ'fɔlt/	n. 违约, 不履行责任, 缺席, 默认值 / v. 疏怠职责, 缺席, 拖欠, 默认 / [计] 默认; 默认值; 缺省值	di'fɒ:lt	n. loss due to not showing up / n. act of failing to meet a financial obligation / v. fail to pay up
CET6_CORE_3585	defeat	n&vt. 战胜， 挫败	/dɪ'fiːt/	/dɪ'fit/	n. 败北, 失败 / vt. 击败, 使落空	di'fi:t	n. an unsuccessful ending to a struggle or contest
CET6_CORE_193	defensive	adj. 防守的，防御的	/dɪˈfensɪv/	/dɪ'fɛnsɪv/	a. 防卫的, 防备用的, 自卫的 / n. 守势, 防卫姿势, 防卫物	di'fensiv	n. an attitude of defensiveness (especially in the phrase `on the defensive') / a. intended or appropriate for defending against or deterring aggression or attack / s. attempting to justify or defend in speech or writing
CET6_CORE_3410	definitely	adv. 一定地， 明确地	/'defɪnətli/	/'dɛfɪnətli/	adv. 明确无疑地, 清楚地	'definitli	r without question and beyond doubt
CET6_CORE_1076	deforestation	n. 砍伐森林	/,di,fɔrɪ'steʃən/	/,di,fɔrɪ'steʃən/	n. 采伐森林, 森林开伐 / [法] 砍伐森森	di:.fɒ:ri'steiʃәn	n. the state of being clear of trees / n. the removal of trees
CET6_CORE_1754	deform	v. 损坏…的形状	/dɪ'fɔːm/	/dɪ'fɔrm/	vt. 使残缺, 使变形 / vi. 变形	di'fɒ:m	v. make formless / v. become misshapen / v. alter the shape of (something) by stress
CET6_CORE_196	defy	v. 违背，违抗	/dɪ'faɪ/	/'difaɪ/	vt. 藐视, 挑衅, 使落空 / n. 挑战	di'fai	v. resist or confront with resistance / v. elude, especially in a baffling way / v. challenge
CET6_CORE_1835	degrade	v. 使降低；使堕落	/dɪ'greɪd/	/dɪ'ɡred/	v. (使)降级, (使)退化	di'greid	v. reduce the level of land, as by erosion / v. lower the grade of something; reduce its worth
CET6_CORE_198	delicate	adj. 精细的，细微的	/'delɪkət/	/ˈdɛlɪkɪt/	a. 细致优雅的, 微妙的, 美味的 / [医] 柔弱的	'delikәt	a. exquisitely fine and subtle and pleasing; susceptible to injury / s. marked by great skill especially in meticulous technique / s. easily broken or damaged or destroyed / s. easily hurt
CET6_CORE_3438	delusion	n. 欺骗； 哄骗	/dɪ'luːʒn/	/dɪ'luʒn/	n. 迷惑, 欺瞒, 错觉 / [医] 妄想	di'lu:ʒәn	n. (psychology) an erroneous belief that is held in the face of evidence to the contrary / n. a mistaken or unfounded opinion or idea / n. the act of deluding; deception by creating illusory ideas
CET6_CORE_3903	demonstrate	v. 说明， 论证； 表露	/'demənstreɪt/	/'dɛmən'stret/	vt. 示范, 证明 / vi. 示威	'demәnstreit	v. march in protest; take part in a demonstration
CET6_CORE_960	demonstration	n. 展示；游行	/ˌdemənˈstreɪʃn/	/,dɛmən'streʃən/	n. 示范, 实证 / [医] 示教, 实物教授	.demәn'streiʃәn	n. a show of military force or preparedness / n. a public display of group feelings (usually of a political nature) / n. proof by a process of argument or a series of proposition proving an asserted conclusion / n. a visual presentation showing how something works
CET6_CORE_1791	dependant	n. 受赡养者	/dɪ'pend(ə)nt/	/di'pendənt/	n. 家眷, 侍从, 食客 / [法] 受赡养人, 家庭负担	di'pendәnt	n. a person who relies on another person for support (especially financial support)
CET6_CORE_204	derail	v. 脱轨	/dɪ'reɪl/	/dɪ'rel/	vt. 使出轨 / n. 脱轨器 / [计] 转移指令	di'reil	v. cause to run off the tracks / v. run off or leave the rails
CET6_CORE_1435	derivation	n. 引出；起源；衍生	/derɪ'veɪʃ(ə)n/	/'dɛrə'veʃən/	n. 推论, 推导, 来历 / [医] 衍化, 诱导	.deri'veiʃәn	n. the source or origin from which something derives (i.e. comes or issues) / n. a line of reasoning that shows how a conclusion follows logically from accepted propositions / n. (descriptive linguistics) the process whereby new words are formed from existing words or bases by affixation
CET6_CORE_205	derive	v. 获得	/dɪ'raɪv/	/dɪ'raɪv/	vt. 得自 / vi. 起源	di'raiv	v. obtain / v. come from / v. develop or evolve from a latent or potential state / v. come from; be connected by a relationship of blood, for example
CET6_CORE_3651	describe	v. 形容， 描写； 画出	/dɪ'skraɪb/	/dɪ'skraɪb/	vt. 描述, 描绘, 画	di'skraib	v. give a description of
CET6_CORE_2357	desolate	adj. 荒芜的；孤独的	/'des(ə)lət/	/'dɛsələt/	a. 荒凉的	'desәlәt	s. crushed by grief
CET6_CORE_3084	despise	v. 鄙视， 看不起	/dɪ'spaɪz/	/dɪ'spaɪz/	vt. 轻视	di'spaiz	v look down on with disdain
CET6_CORE_3099	despite	prep. 不管， 不顾	/dɪ'spaɪt/	/dɪ'spaɪt/	n. 轻视, 憎恨 / prep. 虽然, 尽管	di'spait	n. contemptuous disregard
CET6_CORE_1725	dessert	n. 甜点心	/dɪ'zɜːt/	/dɪ'zɝt/	n. 餐后甜点	di'zә:t	n. a dish served as the last course of a meal
CET6_CORE_2505	detach	v. 分开；派遣（军队）	/dɪ'tætʃ/	/dɪ'tætʃ/	vt. 使分离, 分遣 / [机] 摘下, 分离, 卸下	di'tætʃ	v. cause to become detached or separated; take off / v. separate (a small unit) from a larger, especially for a special assignment / v. come to be detached
CET6_CORE_1750	detail	n. 琐碎，小事	/'diːteɪl/	/'ditel/	n. 细节, 详情 / vt. 详述, 选派 / vi. 画详图 / [计] 详细数据	'di:teil	n. an isolated fact that is considered separately from the whole / n. a small part that can be considered separately from the whole / n. extended treatment of particulars / n. a crew of workers selected for a particular task
CET6_CORE_2537	detector	n. 发觉者，探测器	/dɪ'tektə/	/dɪ'tɛktɚ/	n. 发现者, 检验器, 检波器 / [计] 检波器; 检测器	di'tektә	n. any device that receives a signal or stimulus (as heat or pressure or light or motion etc.) and responds to it in a distinctive manner / n. rectifier that extracts modulation from a radio carrier wave / n. electronic equipment that detects the presence of radio signals or radioactivity
CET6_CORE_892	deteriorate	v. 恶化	/dɪˈtɪəriəreɪt/	/dɪ'tɪrɪəret/	v. (使)恶化	di'tiәriәreit	v. become worse or disintegrate
CET6_CORE_3415	devote	v. 将…奉献给， 把…专用	/dɪ'vəut/	/dɪ'vot/	vt. 投入于, 献身	di'vәut	v. set aside or apart for a specific purpose or use
CET6_CORE_1569	devotion	n. 献身，热诚，专心	/dɪ'vəʊʃ(ə)n/	/dɪ'voʃən/	n. 热爱, 投入	di'vәuʃәn	n. feelings of ardent love / n. commitment to some purpose / n. (usually plural) religious observance or prayers (usually spoken silently)
CET6_CORE_2053	difficult	adj. 难以满足的	/'dɪfɪk(ə)lt/	/'dɪfɪkəlt/	a. 困难的	'difikәlt	a. not easy; requiring great physical or mental effort to accomplish or comprehend or endure
CET6_CORE_217	diminish	v. 减少	/dɪ'mɪnɪʃ/	/dɪ'mɪnɪʃ/	v. (使)减少, (使)变小	di'miniʃ	v. lessen the authority, dignity, or reputation of
CET6_CORE_2691	dine	v. 吃饭	/daɪn/	/daɪn/	vi. 用正餐, 进餐 / vt. 宴请	dain	v. have supper; eat dinner / v. give dinner to; host for dinner
CET6_CORE_1515	directory	n. 姓名地址录	/dɪ'rekt(ə)rɪ; daɪ-/	/dəˈrɛktəri; (also) daɪˈrɛktəri/	n. 目录, 工商名录, 指南 / [计] 目录	di'rektәri	n. an alphabetical list of names and addresses / n. (computer science) a listing of the files stored in memory (usually on a hard disk)
CET6_CORE_3065	disable	v. 丧失能力， 伤残	/dɪs'eɪbl/	/dɪs'ebl/	vt. 使失去能力, 使残废, (律)使无资格 / [计] 使无效, 禁止, 关闭	dis'eibl	v. make unable to perform a certain action / v. injure permanently
CET6_CORE_220	disarm	v. 解除，消除	/dɪs'ɑ:m/	/dɪs'ɑrm/	vt. 解除武装, 裁军, 缓和 / vi. 放下武器	dis'ɑ:m	v. remove offensive capability from / v. make less hostile; win over / v. take away the weapons from; render harmless
CET6_CORE_1365	disastrous	adj. 灾难性的；悲惨的	/dɪ'zɑːstrəs/	/dɪ'zæstrəs/	a. 损失惨重的, 悲伤的	di'zɑ:strәs	s (of events) having extremely unfortunate or dire consequences; bringing ruin
CET6_CORE_874	discern	v. 识别	/dɪˈsɜ:n/	/dɪ'sɝn/	v. 辨别, 看清楚, 了解	di'zә:n	v detect with the senses
CET6_CORE_221	discipline	n. 学科	/'dɪsəplɪn/	/'dɪsəplɪn/	n. 训练, 纪律 / vt. 训练, 惩罚	'disiplin	n. a branch of knowledge / n. a system of rules of conduct or method of practice;  / n. the trait of being well behaved / n. training to improve strength or self-control
CET6_CORE_2284	discourse	n. 讲话，演说，讲道	/'dɪskɔːs; -'kɔːs/	/'dɪskɔrs/	n. 谈话, 演讲 / vi. 谈话, 讲述	'diskɒ:s	n. extended verbal expression in speech or writing / v. to consider or examine in speech or writing
CET6_CORE_3431	discrete	adj. 分离的， 不相关联的	/dɪ'skriːt/	/dɪ'skrit/	a. 不连续的, 离散的 / [计] 离散的	dis'kri:t	s. constituting a separate entity or part
CET6_CORE_1002	discrimination	n. 歧视	/dɪˌskrɪmɪˈneɪʃn/	/dɪ,skrɪmɪ'neʃən/	n. 差别, 岐视, 辨别力 / [化] 鉴别	dis.krimi'neiʃәn	n. unfair treatment of a person or group on the basis of prejudice / n. the cognitive process whereby two or more stimuli are distinguished
CET6_CORE_224	disengagement	n. 分离，疏离感	/ˌdɪsɪn'ɡeɪdʒmənt/	/,dɪsɪn'gedʒmənt/	n. 分开, 空闲, 解脱 / [医] 解脱(分娩)	.disin'geidʒmәnt	n. to break off a military action with an enemy
CET6_CORE_3012	disguise	v. 假扮，化装，伪装；掩盖，掩饰； n. 用来伪装的东西； 伪装， 掩饰	/dɪs'gaɪz/	/dɪs'ɡaɪz/	n. 假面目, 假装 / vt. 假装, 隐瞒	dis'gaiz	n. an outward semblance that misrepresents the true nature of something / n. any attire that modifies the appearance in order to conceal the wearer's identity / n. the act of concealing the identity of something by modifying its appearance / v. make unrecognizable
CET6_CORE_3881	dismantle	v. 拆开， 拆卸	/dɪs'mæntl/	/dɪs'mæntl/	vt. 拆除...的设备, 分解, 去除覆盖物	dis'mæntl	v tear down so as to make flat with the ground / v take apart into its constituent pieces / v take off or remove
CET6_CORE_226	dismiss	v. 忽视	/dɪs'mɪs/	/dɪs'mɪs/	vt. 解散, 开除, 解职 / vi. 解散 / [计] 解散	dis'mis	v. bar from attention or consideration / v. cease to consider; put out of judicial consideration / v. stop associating with / v. end one's encounter with somebody by causing or permitting the person to leave
CET6_CORE_2326	disorder	n. 疾病，小病	/disorder/	/disorder/	n. 杂乱, 混乱 / vt. 扰乱, 使失调	dis'ɒ:dә	n. a physical condition in which there is a disturbance of normal functioning / n. a disturbance of the peace or of public order / v. bring disorder to
CET6_CORE_1028	displace	v. 取代	/dɪsˈpleɪs/	/dɪs'ples/	vt. 移置, 替换, 转移	dis'pleis	v. cause to move, usually with force or pressure / v. terminate the employment of; discharge from an office or position
CET6_CORE_1451	displacement	n. 移置；免职；置换	/dɪs'pleɪsm(ə)nt/	/dɪs'plesmənt/	n. 换置, 移位, 移动, 取代 / [化] 顶替展开法	dis'pleismәnt	n. (chemistry) a reaction in which an elementary substance displaces and sets free a constituent element from a compound / n. (psychiatry) a defense mechanism that transfers affect or reaction from the original object to some more acceptable one / n. to move something from its natural environment
CET6_CORE_3175	disposable	adj. 可任意使用的； n. 一次性物品， 不回收物品	/dɪ'spəuzəbl/	/dɪ'spozəbl/	a. 可任意处理的 / [法] 可任意处理或处置的, 可自由使用的	dis'pәuzәbl	n. an item that can be disposed of after it has been used / a. free or available for use or disposition / a. designed to be disposed of after use
CET6_CORE_228	disproportionately	adv. 比例不均地，不成比例地	/ˌdɪsprə'pɔ:ʃənətlɪ/	/,disprə'pɔ:ʃənitli/	adv. 不匀称, 不相称		r. out of proportion / r. to a disproportionate degree
CET6_CORE_3434	disrupt	v. 使中断； 扰乱	/dɪs'rʌpt/	/dɪs'rʌpt/	a. 分裂的, 中断的 / vt. 使分裂, 使瓦解	dis'rʌpt	v. throw into disorder
CET6_CORE_229	disservice	n. 帮倒忙，危害	/dɪsˈsɜ:vɪs/	/dɪs'sɝvɪs/	n. 伤害, 帮倒忙的行为	dis'sә:vis	n. an act intended to help that turns out badly
CET6_CORE_2265	dissolve	v. 解除（婚约等）	/dɪ'zɒlv/	/dɪ'zɑlv/	v. 溶解, 解散	di'zɒlv	n. (film) a gradual transition from one scene to the next; the next scene is gradually superimposed as the former scene fades out / v. become weaker / v. cause to go into a solution / v. come to an end
CET6_CORE_1069	distinction	n. 区分	/dɪ'stɪŋkʃən/	/dɪ'stɪŋkʃən/	n. 区别	dis'tiŋkʃәn	n. a distinguishing quality / n. a distinguishing difference
CET6_CORE_230	distinctive	adj. 与众不同的	/dɪˈstɪŋktɪv/	/dɪ'stɪŋktɪv/	a. 有特色的, 出众的	di'stiŋktiv	s. of a feature that helps to distinguish a person or thing
CET6_CORE_1814	distinguish	v. 使显出特色，使杰出	/dɪ'stɪŋgwɪʃ/	/dɪ'stɪŋɡwɪʃ/	v. 区别, 辨别	dis'tiŋgwiʃ	v. mark as different / v. be a distinctive feature, attribute, or trait; sometimes in a very positive sense
CET6_CORE_233	diverse	adj. 各种各样的	/daɪˈvɜ:s/	/daɪ'vɝs/	a. 不同的, 变化多的	dai'vә:s	s. distinctly dissimilar or unlike
CET6_CORE_237	dividend	n. 分红，红利	/'dɪvɪdend/	/'dɪvɪdɛnd/	n. 被除数, 股利 / [计] 被除数	'dividend	n. that part of the earnings of a corporation that is distributed to its shareholders; usually paid quarterly / n. a number to be divided by another number / n. a bonus; something extra (especially a share of a surplus)
CET6_CORE_1082	division	n. 分歧	/dɪ'vɪʒ(ə)n/	/də'vɪʒən/	n. 分, 分开, 除法, 部门(如部、处、系等), 师 / [计] 部分	di'viʒәn	n. an army unit large enough to sustain combat / n. the act or process of dividing / n. an administrative unit in government or business / n. discord that splits a group
CET6_CORE_1691	dizzy	adj. 头晕眼花的，眩晕的	/'dɪzɪ/	/'dɪzi/	a. 晕眩的, 眼花缭乱的 / vt. 使晕眩	'dizi	v. make dizzy or giddy / s. having or causing a whirling sensation; liable to falling
CET6_CORE_238	documentary	n. 纪录片	/ˌdɒkjuˈmentri/	/'dɑkjə'mɛntri/	n. 记录片 / a. 文件的	.dɒkju'mentәri	n. a film or TV program presenting the facts about a person or event / a. relating to or consisting of or derived from documents
CET6_CORE_3206	dole	n. 救济，救济金； v. 发放， 发给	/dəul/	/dol/	n. 救济品, 失业救济金 / vt. 发放救济	dәul	n. a share of money or food or clothing that has been charitably given / n. money received from the state
CET6_CORE_1370	dome	n. 圆屋顶，拱顶	/dəʊm/	/dom/	n. 圆顶 / vt. 加圆顶 / vi. 成圆顶状	dәum	n. a concave shape whose distinguishing characteristic is that the concavity faces downward / n. a stadium that has a roof / n. a hemispherical roof
CET6_CORE_1696	dominant	adj. 统治的； n. 主因	/'dɒmɪnənt/	/'dɑmɪnənt/	a. 占优势的, 支配的 / [医] 优性的, 显性的	'dɒminәnt	n. (music) the fifth note of the diatonic scale / a. exercising influence or control / a. (of genes) producing the same phenotype whether its allele is identical or dissimilar
CET6_CORE_241	dominate	v. 主导，主宰	/'dɒmɪneɪt/	/'dɑmɪnet/	v. 支配, 占优势	'dɒmineit	v. be in control / v. have dominance or the power to defeat over / v. look down on
CET6_CORE_242	donor	n. 捐赠者	/ˈdəʊnə(r)/	/'donɚ/	n. 捐赠人 / [化] 给体; 供体	'dәunә	n. person who makes a gift of property / n. (medicine) someone who gives blood or tissue or an organ to be used in another person (the host)
CET6_CORE_3802	drag	v. 拖，拉；迫使，硬拉；拖着脚步走； n. 累赘； 一吸， 一抽	/dræg/	/dræg/	n. 拖, 拖累 / v. 拖累, 拖拉, 沉重缓慢地走, 拖动 / [计] 拖动	dræg	n. the phenomenon of resistance to motion through a fluid / n. something that slows or delays progress / n. something tedious and boring / n. clothing that is conventionally worn by the opposite sex (especially women's clothing when worn by a man)
CET6_CORE_2869	drain	v. （水等）流掉	/dreɪn/	/dren/	n. 排水沟, 消耗, 排水 / vt. 排出, 喝光, 耗尽 / vi. 排水, 流干	drein	n. emptying something accomplished by allowing liquid to run out of it / n. tube inserted into a body cavity (as during surgery) to remove unwanted material / n. a pipe through which liquid is carried away / n. a gradual depletion of energy or resources
CET6_CORE_3450	dramatic	adj. 引人注目的， 激动人心的； 戏剧的	/drə'mætɪk/	/drə'mætɪk/	a. 戏剧性的, 生动的	drә'mætik	a. suitable to or characteristic of drama / s. sensational in appearance or thrilling in effect / a. pertaining to or characteristic of drama / a. used of a singer or singing voice that is marked by power and expressiveness and a histrionic or theatrical style
CET6_CORE_244	dramatically	adv. 大幅度地；戏剧性地	/drə'mætɪklɪ/	/drə'mætɪkli/	adv. 戏剧地, 引人注目地, 突然地	drә'mætikli	r. in a very impressive manner / r. in a dramatic manner / r. with respect to dramatic value
CET6_CORE_1672	drawback	n. 妨碍；弊端	/'drɔːbæk/	/'drɔbæk/	n. 缺点, 退税 / [法] 退款, 退税	'drɒ:bæk	n. the quality of being a hindrance
CET6_CORE_3125	dread	v. 担忧，忧虑；惧怕； n. 担忧， 畏惧	/dred/	/drɛd/	n. 恐惧, 可怕的人(或事) / a. 可怕的, 可怖的 / v. 恐惧, 害怕	dred	n fearful expectation or anticipation / v be afraid or scared of; be frightened of / s causing fear or dread or terror
CET6_CORE_247	dropout	n. 辍学	/ˈdrɒpaʊt/	/'drɑpaʊt/	n. 退学学生, 中途退学 / [电] 离去	'drɒpaut	n. someone who quits school before graduation / n. someone who withdraws from a social group or environment
CET6_CORE_249	drown	v. 溺水	/draʊn/	/draʊn/	vi. 淹死 / vt. 把...淹死, 淹没	draun	v. get rid of as if by submerging / v. die from being submerged in water, getting water into the lungs, and asphyxiating / v. kill by submerging in water
CET6_CORE_2461	dry	adj. 干巴巴的，枯燥的	/draɪ/	/draɪ/	a. 干的, 无酒的, 枯燥无味的, 干燥的 / vt. 把...弄干 / vi. 变干 / n. 干, 干涸	drai	n. a reformer who opposes the use of intoxicating beverages / v. remove the moisture from and make dry / v. become dry or drier / a. free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet
CET6_CORE_3536	dubious	adj. 怀疑的， 犹豫不决的， 无把握的； 有问题的； 靠不住的	/'djuːbjəs/	/'dubɪəs/	a. 可疑的, 不确定的	'dju:biәs	s. not convinced
CET6_CORE_250	dweller	n. 居住者	/ˈdwelə(r)/	/'dwɛlɚ/	n. 居民	'dwelә	n a person who inhabits a particular place
CET6_CORE_251	dysfunction	n. 失灵	/dɪs'fʌŋkʃn/	/dɪs'fʌŋkʃən/	n. 机能不良, 机能障碍 / [医] 机能障碍, 机能不良	dis'fʌŋkʃәn	n. (medicine) any disturbance in the functioning of an organ or body part or a disturbance in the functioning of a social group
CET6_CORE_3728	eagle	n. 鹰	/'iːgl/	/'igl/	n. 鹰, 鹰状标饰	'i:gl	n. any of various large keen-sighted diurnal birds of prey noted for their broad wings and strong soaring flight / n. (golf) a score of two strokes under par on a hole / n. a former gold coin in the United States worth 10 dollars / n. an emblem representing power
CET6_CORE_2906	ear	n. （稻麦等的）穗	/ɪə/	/ɪr/	n. 耳朵, 倾听, 听觉, 穗 / vi. 抽穗	iә	n. the sense organ for hearing and equilibrium / n. good hearing / n. attention to what is said / n. fruiting spike of a cereal plant especially corn
CET6_CORE_2876	eclipse	n. （日，月）食	/eclipse/	/eclipse/	n. 日食, 月食, (地位名誉等的)消失 / vt. 引起日食, 引起月食, 使黯然失色	i'klips	n. one celestial body obscures another / v. cause an eclipse of (a celestial body) by intervention
CET6_CORE_3203	efficient	adj. 效率高的； 有能力的	/ɪ'fɪʃnt/	/ɪ'fɪʃnt/	a. 有效率的, 能干的	i'fiʃәnt	a. being effective without wasting time or effort or expense
CET6_CORE_3793	elaborate	adj. 复杂的； 精心制作的； v. 详述， 详细制定	/ɪ'læb(ə)rət/	/ɪ'læbəret/	a. 精细的, 详尽的, 精心计划(或制作)的 / vt. 详细地说明, 用心地制作, 发挥 / vi. 变复杂, 作详细说明	i'læbәreit	v. add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing / v. produce from basic elements or sources; change into a more developed product / v. work out in detail / s. marked by complexity and richness of detail
CET6_CORE_803	elaborately	adv. 复杂地，精心设计地	/ɪ'læbərətlɪ/	/ɪ'læbərɪtli/	adv. 苦心经营地, 精巧地	i'læbәreitli	r. with elaboration
CET6_CORE_1412	elbow	v. 用肘挤，挤进	/'elbəʊ/	/'ɛlbo/	n. 手肘, 弯头, 扶手 / v. 用手肘推开, 推挤	'elbәu	n. hinge joint between the forearm and upper arm and the corresponding joint in the forelimb of a quadruped / n. a sharp bend in a road or river / n. a length of pipe with a sharp bend in it / n. the part of a sleeve that covers the elbow joint
CET6_CORE_3710	electricity	n. 电	/ɪˌlek'trɪsəti/	/ɪ'lɛk'trɪsəti/	n. 电, 电流, 电学, 热情, 电力供应 / [化] 电学; 电	.ilek'trisiti	n. a physical phenomenon associated with stationary or moving electrons and protons / n. energy made available by the flow of electric charge through a conductor / n. keen and shared excitement
CET6_CORE_3890	elicit	v. 诱出， 探出	/i'lɪsɪt/	/ɪ'lɪsɪt/	vt. 引出, 推导出, 引起	i'lisit	v. derive by reason
CET6_CORE_918	eligible	adj. 适合的；胜任的	/ˈelɪdʒəbl/	/'ɛlɪdʒəbl/	a. 有资格当选的, 合格的 / n. 有资格者, 合格者, 适任者	'elidʒәbl	a. qualified for or allowed or worthy of being chosen
CET6_CORE_257	elite	n. 精英	/eɪ'li:t/	/ɪˈliːt/	n. 精华, 精锐, 中坚分子	ei'li:t	n. a group or class of persons enjoying superior intellectual or social or economic status
CET6_CORE_1839	embarrass	v. 使…陷入困境	/ɪm'bærəs; em-/	/ɪm'bærəs/	vt. 使困窘, 使局促不安, 阻碍	im'bærәs	v. cause to be embarrassed; cause to feel self-conscious
CET6_CORE_885	embody	v. 体现	/ɪmˈbɒdi/	/ɪm'bɑdi/	vt. 具体表达, 使具体化 / [经] 合并, 具体化, 具体表现	im'bɒdi	v. represent, as of a character on stage / v. represent or express something abstract in tangible form
CET6_CORE_1040	embrace	v. 采纳，接受	/ɪmˈbreɪs/	/ɪm'bres/	n. 拥抱 / vt. 拥抱, 互相拥抱, 包含, 收买 / vi. 拥抱	im'breis	n. the act of clasping another person in the arms (as in greeting or affection) / n. the state of taking in or encircling / n. a close affectionate and protective acceptance / v. include in scope; include as part of something broader; have as one's sphere or territory
CET6_CORE_1421	emigrate	v. 永久移居国外	/'emɪgreɪt/	/'ɛmɪɡret/	v. (使)移居, (使)移民	'emigreit	v. leave one's country of residence for a new one
CET6_CORE_1910	emission	n. 散发；传播；发出物	/ɪ'mɪʃ(ə)n/	/ɪ'mɪʃən/	n. 发射, 射出, 发行 / [医] 发射, 遗精	i'miʃәn	n. the act of emitting; causing to flow forth / n. the release of electrons from parent atoms / n. the occurrence of a flow of water (as from a pipe)
CET6_CORE_2081	enchant	v. 迷住；用魔法迷惑	/ɪn'tʃɑːnt; en-/	/ɪn'tʃænt/	vt. 施魔法, 使入迷	in'tʃænt	v. hold spellbound
CET6_CORE_950	endanger	v. 使……危险	/ɪnˈdeɪndʒə(r)/	/ɪn'dendʒɚ/	vt. 危及 / [法] 使危险, 危及	in'deindʒә	v. pose a threat to; present a danger to
CET6_CORE_263	endless	adj. 无限的，没完没了的	/ˈendləs/	/'ɛndləs/	a. 不停的, 无穷尽的, 无尽的 / [机] 无端的, 环状的	'endlis	s. tiresomely long; seemingly without end / s. infinitely great in number / s. having the ends united so as to form a continuous whole
CET6_CORE_2058	endurance	n. 耐久力，持久力	/ɪn'djʊər(ə)ns; en-/	/ɪn'dʊrəns/	n. 忍耐, 忍耐力, 耐性 / [机] 持九性	in'djuәrәns	n. the power to withstand hardship or stress
CET6_CORE_2452	energize	v. 供给…能量	/'enədʒaɪz/	/'ɛnɚdʒaɪz/	vt. 使活跃, 激励, 供给...能量 / [电] 激励	'enәdʒaiz	v cause to be alert and energetic / v raise to a higher energy level
CET6_CORE_3056	enlightenment	n. 启发， 开导； 开明， 文明	/ɪn'laɪtnmənt/	/ɪn'laɪtnmənt/	n. 启迪, 教化	in'laitmәnt	n. education that results in understanding and the spread of knowledge / n. a movement in Europe from about 1650 until 1800 that advocated the use of reason and individualism instead of tradition and established doctrine
CET6_CORE_267	enrich	v. 丰富，使富裕	/ɪn'rɪtʃ/	/ɪn'rɪtʃ/	vt. 使富足, 使肥沃	in'ritʃ	v. make better or improve in quality / v. make wealthy or richer
CET6_CORE_268	enrollment	n. 入学人数	/ɪn'rəʊlmənt/	/ɪn'rolmənt/	n. 登记, 注册, 入伍 / [经] 登记, 注册	in'rәulmәnt	n the act of enrolling / n the body of people (such as students) who register or enroll at the same time
CET6_CORE_3051	ensue	v. 接着发生， 接踵而来， 因而产生	/ɪn'sjuː/	/ɪn'su/	vi. 跟着发生, 继起 / vt. 追求	en'su:	v issue or terminate (in a specified way, state, etc.); end
CET6_CORE_1333	entertainment	n. 招待，招待会	/entə'teɪnm(ə)nt/	/'ɛntɚ'tenmənt/	n. 娱乐, 款待, 娱乐表演	.entә'teinmәnt	n. an activity that is diverting and that holds the attention
CET6_CORE_269	enthusiastic	adj. 热情的	/ɪnˌθju:ziˈæstɪk/	/ɪn,θuzɪ'æstɪk/	a. 狂热的, 热心的, 热烈的	in.θju:zi'æstik	a. having or showing great excitement and interest
