id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
SAT_1755	ailment	n. 小病；不安	/'eɪlm(ə)nt/	/'elmənt/	n. 病痛, 疾病 / [医] 疾病	'eilmәnt	n. an often persistent bodily disorder or disease; a cause for complaining
SAT_906	album	n. 相簿；唱片集；集邮簿；签名纪念册	/'ælbəm/	/'ælbəm/	n. 粘贴簿, 唱片套 / [医] 白色物	'ælbәm	n. one or more recordings issued together; originally released on 12-inch phonograph records (usually with attractive record covers) and later on cassette audiotape and compact disc / n. a book of blank pages with pockets or envelopes; for organizing photographs or stamp collections etc
SAT_179	alight	v. 下来；飞落； adj. 烧着的；点亮着的	/ə'laɪt/	/ə'laɪt/	vi. 落下, 偶然发现 / a. 点着的	ә'lait	v. to come to rest, settle / v. come down
SAT_722	alimentary	adj. 滋养的；食物的	/ælɪ'ment(ə)rɪ/	/,ælɪ'mɛntəri/	a. 饮食的, 供养的 / [化] 营养的	.æli'mentәri	s. of or providing nourishment
SAT_4224	altercation	n. 争执	/ɒltə'keɪʃ(ə)n/	/,ɔltɚ'keʃən/	n. 争论, 争吵	.ɒ:ltә'keiʃәn	n noisy quarrel
SAT_2283	ambidextrous	adj. 双手灵巧的；怀有二心的	/,æmbɪ'dekstrəs/	/'æmbə'dɛkstrəs/	a. 两手俱利的, 搞两面派的 / [医] 两手同利的	.æmbi'dekstrәs	a. equally skillful with each hand / s. marked by deliberate deceptiveness especially by pretending one set of feelings and acting under the influence of another
SAT_1991	ambiguous	adj. 模糊不清的；引起歧义的	/æm'bɪgjʊəs/	/æm'bɪɡjuəs/	a. 不明确的, 模棱两可的 / [法] 意思含糊的, 模棱两可的, 暧昧的	æm'bigjuәs	a. having more than one possible meaning / s. having no intrinsic or objective meaning; not organized in conventional patterns
SAT_4311	ambitious	adj. 野心勃勃的；有雄心的；热望的；炫耀的	/æm'bɪʃəs/	/æm'bɪʃəs/	a. 有野心的, 抱负不凡的, 雄心勃勃的	æm'biʃәs	a. having a strong desire for success or achievement / s. requiring full use of your abilities or resources
SAT_4091	amok	adv. 狂乱地；杀人狂地； adj. 杀人狂的；狂乱的	/ə'mɒk/	/ə'mɑk/	adv. 乱砍乱杀, 杀气腾腾地横冲直撞 / [医] [抑郁后暴发]杀人狂	ә'mɔk	r. wildly; without self-control / r. in a murderous frenzy
SAT_4432	Anglo-Saxon	n. 盎格鲁—撒克逊人	/ˌæŋgləu'sæksn/	/,æŋɡləu'sæksən/	n. 盎格鲁撒克逊人 / a. 盎格鲁撒克逊人的	'æŋ^lәu'sæksәn	n. a native or inhabitant of England prior to the Norman Conquest / n. a person of Anglo-Saxon (especially British) descent whose native tongue is English and whose culture is strongly influenced by English culture as in WASP for `White Anglo-Saxon Protestant' / a. of or relating to the Anglo-Saxons or their language
SAT_1655	antagonize	v. 使…敌对；使…对抗；对…起反作用	/æn'tæɡənaiz/	/æn'tæɡənaɪz/	vt. 使对抗, 使敌对, 反对 / vi. 引起反抗	æn'tægәnaiz	v. provoke the hostility of / v. act in opposition to
SAT_4450	ante-room	n. 接待室， 前厅	/ante-room/	/ante-room/	n. （连接正厅的）前厅, 候见室	'ænti:r'u:m	
SAT_3685	antecede	v. 在之前；胜过；居前	/,æntɪ'siːd/	/,ænti'si:d/	vt. 在...之前, 居...之先	,ænti'si:d	v be earlier in time; go back further
SAT_3877	antemundane	n. 世界形成前的	/,æntɪ'mʌndeɪn/	/,æntɪ'mʌndeɪn/	a. 创世前的	.ænti'mʌndein	a. Being or occurring before the creation of the world.
SAT_3213	antipodes	n. 地球上处于正相对应的两个地区，尤指（与欧洲形成对跖地的）澳大拉西亚	/æn'tɪpədiːz/	/æn'tɪpə,diz/	n. 地球上处于相对地置的地区	æn'tipәdi:z	n. any two places or regions on diametrically opposite sides of the Earth
SAT_2132	apiece	adv. 每人；每个；各自地	/ə'piːs/	/ə'pis/	adv. 就每个而论, 各	ә'pi:s	r to or from every one of two or more (considered individually)
SAT_2919	arbiter	n. [法] 仲裁者；裁决人	/'ɑːbɪtə/	/'ɑrbɪtɚ/	n. 仲裁人, 裁决者, 公断人 / [计] 判优程序	'ɑ:bitә	n. someone with the power to settle matters at will / n. someone chosen to judge and decide a disputed issue
SAT_3773	arboreal	adj. 树木的；栖息在树上的	/ɑː'bɔːrɪəl/	/ɑr'bɔrɪəl/	a. 树的, 栖于树木的 / [医] 树的, 树上生活的	ɑ:'bәuriәl	a. inhabiting or frequenting trees / s. resembling a tree in form and branching structure
SAT_526	arboriculture	n. 树木的培植/栽培	/'ɑːb(ə)rɪ,kʌltʃə; ɑː'bɔː-/	/'ɑrbərɪ'kʌltʃɚ/	n. 树木栽培	'ɑ:bәri.kʌltʃә	n. the cultivation of tree for the production of timber
SAT_1607	aroma	n. 芳香	/ə'rəʊmə/	/ə'romə/	n. 浓香, 香气 / [医] 香气, 芳香气	ә'rәumә	n. a distinctive odor that is pleasant
SAT_1768	arrogate	v. 冒称；霸占；没来由地将…归属于	/'ærəgeɪt/	/'ærəɡet/	vt. 没来由地把...归属于, 僭取 / [法] 冒称具有, 僭取, 侵占	'ærәugeit	v. make undue claims to having
SAT_37	assertive	adj. 肯定的；独断的；坚定而自信的	/ə'sɜːtɪv/	/ə'sɝtɪv/	a. 武断的, 过分自信的 / [法] 断言的	ә'sә:tiv	a. aggressively self-assured
SAT_1273	assonate	v. （使）音相谐，（使）成为准押韵	/assonate/	/assonate/	v. (使)音相谐,(使)成为准押韵	'æsәjneit	v correspond in vowel sounds; rhyme in assonance
SAT_2704	bacchanalia	n. （古罗马的）酒神节；大酒宴	/bacchanalia/	/bacchanalia/	n. 狂饮的闹宴	,bækә'neiljә	n an orgiastic festival in ancient Greece in honor of Dionysus (= Bacchus) / n a wild gathering involving excessive drinking and promiscuity
SAT_2915	bawdy	adj. 猥亵的；下流的；卖淫的	/'bɔːdɪ/	/'bɔdi/	a. 淫秽的, 言语猥亵的	'bɒ:di	s. humorously vulgar
SAT_2496	beatific	adj. 幸福的；祝福的；快乐的	/biːə'tɪfɪk/	/,biə'tɪfɪk/	a. 至福的, 赐福的, 极乐的	.bi:ә'tifik	s. experiencing or bestowing celestial joy
SAT_4088	beguile	v. 欺骗；使着迷；轻松地消磨	/bɪ'gaɪl/	/bɪ'ɡaɪl/	vt. 诱骗	bi'gail	v influence by slyness / v attract; cause to be enamored
SAT_2978	benignity	n. 仁慈；善举	/bɪ'nɪɡnətɪ/	/bɪ'nɪgnəti/	n. 善良, 温厚	bi'nigniti	n. the quality of being kind and gentle
SAT_1267	bereave	v. 使……失去；使……孤寂	/bɪ'riːv/	/bɪ'riv/	vt. 使孤寂, 使丧失, 使失去	bi'ri:v	v. deprive through death
SAT_874	bestrew	v. 布满；散布	/bɪ'struː/	/bi'stru:/	vt. 撒满...表面, 使遍布	bi'stru:	v. cover by strewing
SAT_4061	bethink	v. 想起，忆起；使……思考；使……考虑	/bɪ'θɪŋk/	/bi'θiŋk/	vt. 使考虑, 使想起	bi'θiŋk	v. cause oneself to consider something / v. consider or ponder something carefully
SAT_1561	bisect	v. 平分；二等分	/baɪ'sekt/	/baɪ'sɛkt/	v. 分成两部份, 对分	bai'sekt	v. cut in half or cut in two
SAT_3895	blase	adj. 玩厌了的，厌烦于享乐的； n. (Blase)人名；(德)布拉泽；(法)布拉斯	/blase/	/blase/	a. 厌倦享乐的, 玩腻了的	'blɑ:zei	s. very sophisticated especially because of surfeit; versed in the ways of the world / s. uninterested because of frequent exposure or indulgence / s. nonchalantly unconcerned
SAT_2772	brethren	n. <旧>兄弟们，同胞；〈旧〉同党，会友	/'breðr(ɪ)n/	/'brɛðrən/	n. 弟兄们, 教友们	'breðrәn	n. (plural) the lay members of a male religious order
SAT_26	brigade	n. 旅；大部队；队列； v. 把…编成旅；把…编成队	/brɪ'geɪd/	/brɪ'ged/	n. 旅, 队 / [法] 团体, 队, 组	bri'geid	n. army unit smaller than a division / v. form or unite into a brigade
SAT_2698	buffoon	n. 丑角；滑稽剧演员	/bə'fuːn/	/bə'fun/	n. 小丑	bә'fu:n	n a rude or vulgar fool / n a person who amuses others by ridiculous behavior
SAT_1309	bulbous	adj. 球根的；球根状的；由球根生长的（等于bulbaceous）	/'bʌlbəs/	/'bʌlbəs/	a. 球茎的, 球茎状的, 由球茎生长的 / [医] 球状的, 球的	'bʌlbәs	s shaped like a bulb / s curving outward
SAT_3673	bureau	n. 局，处；衣柜；办公桌	/'bjʊərəʊ/	/'bjʊro/	n. 局, 办公处 / [经] 局, 司, 处	'bjuәrәu	n an administrative unit of government / n furniture with drawers for keeping clothes
SAT_4094	cacophony	n. 刺耳的音调；不和谐音	/kə'kɒf(ə)nɪ/	/kə'kɑfəni/	n. 不愉快的音调, 不协和音, 杂音	kæ'kɒfәni	n. loud confusing disagreeable sounds
SAT_582	cadenza	n. 装饰乐段	/kə'denzə/	/kə'dɛnzə/	n. [乐]装饰乐段,华彩乐段	kә'denzә	n. a brilliant solo passage occurring near the end of a piece of music
SAT_4069	caste	n. （印度社会中的）种姓；（具有严格等级差别的）社会地位；（排他的）社会团体	/kɑːst/	/kæst/	n. 印度的种姓制度, (排他的)社会团体	kæst. kɑ:st	n. social status or position conferred by a system based on class / n. (Hinduism) a hereditary social class among Hindus; stratified according to ritual purity / n. a social class separated from others by distinctions of hereditary rank or profession or wealth / n. in some social insects (such as ants) a physically distinct individual or group of individuals specialized to perform certain functions in the colony
SAT_4005	Catholicism	n. 天主教；天主教义	/kə'θɔlisizəm/	/kə'θɔlisizəm/	n. 天主教的信仰	kә'θɒlisizm	n. the beliefs and practices of a Catholic Church
SAT_3306	celebrated	adj. 著名的；有名望的； v. 庆祝（celebrate的过去式和过去分词）	/'selɪbreɪtɪd/	/'sɛlə'bretɪd/	a. 驰名的, 有名的	'selibreitid	s. widely known and esteemed / s. having an illustrious past
SAT_62	censorship	n. 审查制度；审查机构	/'sensəʃɪp/	/'sɛnsɚ'ʃɪp/	n. 检查制度 / [医] 督察, 监察	'sensәʃip	n counterintelligence achieved by banning or deleting any information of value to the enemy / n deleting parts of publications or correspondence or theatrical performances
SAT_3302	characterize	v. 描绘…的特性；具有…的特征	/'kærəktəraiz/	/'kærəktə'raɪz/	vt. 描绘...的特性, 刻划...的性格	'kærәktәraiz	v. be characteristic of
SAT_3853	chord	n. 弦；和弦；香水的基调	/kɔːd/	/kɔrd/	n. 弦, 和音 / [医] 索, 带	kɒ:d	n. a straight line connecting two points on a curve / n. a combination of three or more notes that blend harmoniously when sounded together / v. play chords on (a string instrument)
SAT_448	chronological	adj. 按年代顺序排列的；依时间前后排列而记载的	/krɒnə'lɒdʒɪk(ə)l/	/,krɑnə'lɑdʒɪkl/	a. 年代学的, 按时间顺序的, 按照年月顺序的 / [计] 编年的, 按年月日顺序的	, krɔnә'lɔdʒikәl	a. relating to or arranged according to temporal order
SAT_1061	chronometer	n. [天] 精密记时表；高度精确的钟表；航海经线仪	/krə'nɒmɪtə/	/krə'nɑmɪtɚ/	n. 天文钟, 航海用的精密时计, 精密的时钟 / [化] 精密记时计	krә'nɒmitә	n. an accurate clock (especially used in navigation)
SAT_105	churlish	adj. 没有礼貌的；脾气暴躁的	/'tʃɜːlɪʃ/	/'tʃə:liʃ/	a. 粗野的	'tʃә:liʃ	s. rude and boorish / s. having a bad disposition; surly
SAT_2332	circulate	v. 传播，流传；循环；流通	/'sɜːkjʊleɪt/	/'sɝkjəlet/	v. (使)流通, (使)循环, (使)传播	'sә:kjuleit	v. cause to become widely known / v. cause be distributed / v. move through a space, circuit or system, returning to the starting point / v. cause to move in a circuit or system
SAT_4328	circumlocution	n. 婉转曲折的说法，累赘的陈述；遁辞	/,sɜːkəmlə'kjuːʃ(ə)n/	/,sɝkəmlə'kjuʃən/	n. 迂回的说法	.sә:kәmlә'kju:ʃәn	n. a style that involves indirect ways of expressing things / n. an indirect way of expressing something
SAT_3610	circumnavigate	v. 环航	/sɜːkəm'nævɪgeɪt/	/,sɝkəm'nævɪɡet/	vt. 环绕航行	.sә:kәm'nævigeit	v. travel around, either by plane or ship
SAT_4052	clothier	n. 衣庄；呢绒商	/'kləʊðɪə/	/'kloðɪɚ/	n. 布商, 衣商	'klәuðiә	n. a merchant who sells men's clothing
SAT_4037	coagulate	v. 使…凝结	/kəʊ'ægjʊleɪt/	/ko'æɡjulet/	v. (使)凝结 / a. 凝结的	kәu'ægjuleit	s. transformed from a liquid into a soft semisolid or solid mass
SAT_3494	coax	v. 哄；哄诱；慢慢将…弄好	/kəʊks/	/koks/	vt. 哄, 诱骗, 耐心地摆弄 / vi. 哄骗 / [计] 同轴电缆	kәuks	n a transmission line for high-frequency signals / v influence or urge by gentle urging, caressing, or flattering
SAT_4286	cohesive	adj. 凝聚的；有结合力的；紧密结合的；有粘着力的	/kəʊ'hiːsɪv/	/ko'hisɪv/	a. 黏合在一起的 / [医] 内聚的	kәu'hi:siv	s. causing cohesion / s. cohering or tending to cohere; well integrated
SAT_4246	concupiscence	n. 强烈的邪欲	/kən'kjuːpɪs(ə)ns/	/kən'kjupɪsns/	n. 色欲 / [医] 色欲	kәn'kju:pisәns	n a desire for sexual intimacy
SAT_2494	condescend	v. 屈尊；俯就；（对某人）表现出优越感	/kɒndɪ'send/	/,kɑndɪ'sɛnd/	vi. 谦逊, 屈就, 堕落	.kɒndi'send	v. behave in a patronizing and condescending manner / v. do something that one considers to be below one's dignity / v. debase oneself morally, act in an undignified, unworthy, or dishonorable way
SAT_2290	condescending	adj. 表现出优越感的；居高临下的； v. 屈尊（condescend的ing形式）	/kɒndɪ'sendɪŋ/	/,kɑndɪ'sɛndɪŋ/	a. 谦逊的, 故意屈尊的, 有优越感的	.kɒndi'sendiŋ	v behave in a patronizing and condescending manner / v do something that one considers to be below one's dignity / v debase oneself morally, act in an undignified, unworthy, or dishonorable way / v treat condescendingly / s (used of behavior or attitude) characteristic of those who treat others with condescension
SAT_2059	confession	n. 忏悔，告解；供认；表白	/kən'feʃ(ə)n/	/kən'fɛʃən/	n. 承认, 坦白, 招供 / [法] 自白, 招供, 自认有罪	kәn'feʃәn	n. an admission of misdeeds or faults / n. a written document acknowledging an offense and signed by the guilty party / n. (Roman Catholic Church) the act of a penitent disclosing his sinfulness before a priest in the sacrament of penance in the hope of absolution / n. a public declaration of your faith
SAT_2970	consecutive	adj. 连贯的；连续不断的	/kən'sekjʊtɪv/	/kən'sɛkjətɪv/	a. 连续的, 联贯的 / [计] 连续的; 连接的	kәn'sekjutiv	s. in regular succession without gaps / r. in a consecutive manner
SAT_3987	contemptible	adj. 可鄙的；卑劣的；可轻视的	/kən'tem(p)tɪb(ə)l/	/kən'tɛmptəbl/	a. 卑鄙的, 可轻蔑的, 不足挂齿的	kәn'temptibl	a. deserving of contempt or scorn
SAT_3762	contrition	n. 痛悔；悔悟	/kən'trɪʃ(ə)n/	/kən'triʃən/	n. 完全悔悟, 悔改, 悔罪	kәn'triʃәn	n sorrow for sin arising from fear of damnation
SAT_220	convoke	v. 召集；召集…开会	/kən'vəʊk/	/kən'vok/	vt. 召集...开会	kәn'vәuk	v. call together
SAT_3469	deteriorate	v. 恶化，变坏	/dɪ'tɪərɪəreɪt/	/dɪ'tɪrɪəret/	v. (使)恶化	di'tiәriәreit	v. become worse or disintegrate
SAT_354	dilapidate	v. 毁坏；荒废；浪费	/dɪ'læpɪdeɪt/	/di'læpideit/	v. (使)荒废, (使)毁坏	di'læpideit	v. bring into a condition of decay or partial ruin by neglect or misuse
SAT_1217	discern	v. 识别；领悟，认识	/dɪ'sɜːn/	/dɪ'sɝn/	v. 辨别, 看清楚, 了解	di'zә:n	v detect with the senses
SAT_400	discretionary	adj. 任意的；自由决定的	/dɪ'skreʃ(ə)n(ə)rɪ/	/dɪ'skrɛʃə'nɛri/	[计] 选择的	dis'kreʃәnәri	s. having or using the ability to act or decide according to your own discretion or judgment / s. (especially of funds) not earmarked; available for use as needed
SAT_2830	disfigure	v. 使变丑；损毁…的外形；使大为减色	/dɪs'fɪgə/	/dɪs'fɪɡjɚ/	vt. 毁损...的外形, 玷污, 损害, 毁损...的容貌 / [法] 损毁容颜, 破相	dis'fi^ә	v mar or spoil the appearance of
SAT_1081	dismantle	v. 拆除；取消；解散；除掉…的覆盖物	/dɪs'mænt(ə)l/	/dɪs'mæntl/	vt. 拆除...的设备, 分解, 去除覆盖物	dis'mæntl	v tear down so as to make flat with the ground / v take apart into its constituent pieces / v take off or remove
SAT_1487	disorient	v. 使…迷惑；使…失去方向感	/dɪs'ɔ:rɪent/	/dɪsˈɔriˌɛnt, -ˈor-/	vt. 使失去方向, 使迷惑	dis'ɒ:rient	v. cause to be lost or disoriented
SAT_195	dissect	v. 切细；仔细分析	/daɪ'sekt; dɪ-/	/dɪˈsɛkt, daɪ-, ˈdaɪˌsɛkt/	v. 解剖, 切开	di'sekt	v. cut open or cut apart
SAT_320	distend	v. 使…膨胀；使…扩张	/dɪ'stend/	/dɪ'stɛnd/	v. (使)膨胀, (使)扩张	di'stend	v. cause to expand as it by internal pressure / v. swell from or as if from internal pressure
SAT_3390	divers	adj. 不同种类的，各式各样的； n. (Divers)人名；(英)戴弗斯；(法)迪韦尔	/'daɪvəz/	/'daɪvɚz/	a. 各种不同的 / pron. 若干个, 好几个	'daivәz	s. many and different
SAT_550	dramatic	adj. 戏剧的；急剧的；引人注目的；激动人心的	/drə'mætɪk/	/drə'mætɪk/	a. 戏剧性的, 生动的	drә'mætik	a. suitable to or characteristic of drama / s. sensational in appearance or thrilling in effect / a. pertaining to or characteristic of drama / a. used of a singer or singing voice that is marked by power and expressiveness and a histrionic or theatrical style
SAT_2570	dumbfound	v. 使惊呆；使人惊愕失声	/dʌm'faʊnd/	/dʌm'faʊnd/	vt. 使...惊讶得发呆	dʌm'fajnd	v be a mystery or bewildering to
SAT_1501	electrode	n. 顽皮雷弹	/ɪ'lektrəʊd/	/ɪ'lɛktrod/	n. 电极 / [化] 电极; 焊条; 电焊条	i'lektrәud	n. a conductor used to make electrical contact with some part of a circuit
SAT_4234	emanate	v. 放射（过去式emanated，过去分词emanated，现在分词emanating，第三人称单数emanates，形容词emanative）；发散	/'eməneɪt/	/ˈɛməˌneɪt/	vi. 散发, 发出, 发源	'emәneit	v. proceed or issue forth, as from a source
SAT_3157	emigrate	v. 移居；移居外国	/'emɪgreɪt/	/'ɛmɪɡret/	v. (使)移居, (使)移民	'emigreit	v. leave one's country of residence for a new one
SAT_1179	entrench	v. 确立，牢固；用壕沟围住；挖掘	/ɪn'tren(t)ʃ; en-/	/ɪn'trɛntʃ/	vt. 围以壕沟, 防护, 保卫, 使处于牢固地位 / vi. 掘壕, 侵犯	in'trentʃ	v. fix firmly or securely / v. occupy a trench or secured area
SAT_218	ethereal	adj. 优雅的；轻飘的；缥缈的；超凡的	/ɪ'θɪərɪəl/	/ɪ'θɪrɪəl/	a. 轻的, 飘渺的, 天上的 / [医] 醚制的, 挥发性的	i'θiriәl	a. of or containing or dissolved in ether / s. characterized by unusual lightness and delicacy
SAT_3686	exaggerate	v. 使扩大；使增大	/ɪg'zædʒəreɪt; eg-/	/ɪɡ'zædʒəret/	v. 夸大, 夸张	ig'zædʒәreit	v to enlarge beyond bounds or the truth / v do something to an excessive degree
SAT_3554	excavate	v. 挖掘；开凿	/'ekskəveɪt/	/'ɛkskə'vet/	v. 挖空, 挖出, 凿通	'ekskәveit	v. recover through digging / v. find by digging in the ground / v. form by hollowing / v. remove the inner part or the core of
SAT_2090	expect	v. 期望；指望；认为；预料	/ɪk'spekt; ek-/	/ɪk'spɛkt/	vt. 预期, 盼望, 期待	iks'pekt	v. regard something as probable or likely / v. look forward to the probable occurrence of / v. consider reasonable or due / v. look forward to the birth of a child
SAT_3154	extrovert	n. 外向；外倾者；性格外向者（等于extravert）	/'ekstrəvɜːt/	/,ɛkstrə'vɝt/	n. 外向性格的人 / [医] 外倾[性格]者	'ekstrәuvә:t	n. (psychology) a person concerned more with practical realities than with inner thoughts and feelings / s. being concerned with the social and physical environment
SAT_534	facile	adj. （言语或理论）轻率的，未经深思熟虑的	/'fæsaɪl; -sɪl/	/'fæsl/	a. 容易的, 灵巧的, 温和的	'fæsil	s. arrived at without due care or effort; lacking depth / s. performing adroitly and without effort
SAT_1963	fallible	adj. 易犯错误的；不可靠的	/'fælɪb(ə)l/	/'fæləbl/	a. 易错的, 可能犯错的	'fælәbl	a. likely to fail or make errors / s. wanting in moral strength, courage, or will; having the attributes of man as opposed to e.g. divine beings
SAT_2308	flagella	n. 鞭毛；鞭节（flagellum的复数）	/flagella/	/flagella/	[医] 鞭毛(原虫), 鞭节(昆虫)	flә'dʒelә	n a whip used to inflict punishment (often used for pedantic humor) / n a lash-like appendage used for locomotion (e.g., in sperm cells and some bacteria and protozoa)
SAT_1700	florid	adj. 绚丽的；气色好的	/'flɒrɪd/	/'flɔrɪd/	a. 华丽的, 红润的 / [医] 鲜红的	'flɒrid	s elaborately or excessively ornamented / s inclined to a healthy reddish color often associated with outdoor life
SAT_3961	fraternal	adj. 兄弟般的；友好的	/frə'tɜːn(ə)l/	/frə'tɝnl/	a. 兄弟的, 兄弟似的, 友爱的	frә'tә:nl	a. of or relating to a fraternity or society of usually men / a. (of twins) derived from two separate fertilized ova
SAT_3362	frizzle	v. 使卷缩；使卷曲； n. 卷发；吱吱响声	/'frɪz(ə)l/	/'frɪz(ə)l/	n. 拳发, 拳曲 / v. (使)拳曲	'frizl	v. fry something until it curls and becomes crisp
SAT_1560	gaiety	n. 快乐，兴高采烈；庆祝活动，喜庆；（服饰）华丽，艳丽	/'geɪətɪ/	/'ɡeiəti/	n. 愉快, 快活, 高兴	'geiәti	n. a gay feeling / n. a festive merry feeling
SAT_1767	gestate	v. 使怀孕	/dʒe'steɪt/	/'dʒɛstet/	vt. 孕育	'dʒesteit	v. have the idea for
SAT_3828	gibber	v. 喋喋而言；胡扯； n. 三棱石；无法听懂的话	/'dʒɪbə/	/'dʒɪbɚ/	vi. 急促而不清楚地说话, 傻乎乎地说话 / [计] 混乱信息, 无用数据	'dʒibә	v. chatter inarticulately; of monkeys
SAT_225	gibberish	n. 乱语；快速而不清楚的言语	/'dʒɪb(ə)rɪʃ/	/'dʒɪbərɪʃ/	n. 快而不清的语, 胡扯	'dʒibәriʃ	n. unintelligible talking
SAT_359	gland	n. 腺	/glænd/	/ɡlænd/	n. 腺, 密封套 / [化] 衬片; 密封垫	glænd	n. any of various organs that synthesize substances needed by the body and release it through ducts or directly into the bloodstream
SAT_1953	hadron	n. [高能] 强子（参与强相互作用的基本粒子）	/'hædrɒn/	/'hædrɒn/	[化] 强子(强相互作用粒子)	'hædrɔn	n. any elementary particle that interacts strongly with other particles
SAT_3324	herbivore	n. [动] 食草动物	/'hɜːbɪvɔː/	/ɝ​bəˌvɔr/	n. 草食动物	'hә:bivɒ:	n. any animal that feeds chiefly on grass and other plants
SAT_589	hodgepodge	n. 大杂烩；混煮；一团糟； v. 使混乱	/'hɒdʒpɒdʒ/	/'hɑdʒpɑdʒ/	n. 杂烩菜, 混杂物	'hɒdʒpɒdʒ	n a motley assortment of things / n a theory or argument made up of miscellaneous or incongruous ideas
SAT_4429	homologous chromosome	n. [遗] 同源染色体	/homologous chromosome/	/homologous chromosome/	[医] 同原染色体		
SAT_1822	hospitable	adj. 热情友好的；（环境）舒适的	/hɒ'spɪtəb(ə)l; 'hɒspɪt-/	/hɑ'spɪtəbl/	a. 好客的, 招待周到的	'hɒspitәbl	a. favorable to life and growth / a. disposed to treat guests and strangers with cordiality and generosity / s. having an open mind
SAT_4105	humiliate	v. 羞辱；使…丢脸；耻辱	/hjʊ'mɪlɪeɪt/	/hju'mɪlɪet/	vt. 使丢脸, 使蒙羞, 屈辱	hju:'milieit	v. cause to feel shame; hurt the pride of
SAT_2596	hypotenuse	n. 直角三角形的斜边	/haɪ'pɒtənjuːz; -s/	/haɪ'pɑtənus/	n. (直角三角形之)斜边	hai'pɒtnju:s	n. the side of a right triangle opposite the right angle
SAT_4312	imaginative	adj. 富于想象的；有创造力的	/ɪ'mædʒɪnətɪv/	/ɪ'mædʒɪnətɪv/	a. 想像的, 虚构的	i'mædʒinәtiv	s. (used of persons or artifacts) marked by independence and creativity in thought or action
SAT_1019	impalpable	adj. 感触不到的；难理解的；无形的	/ɪm'pælpəb(ə)l/	/ɪm'pælpəb(ə)l/	a. 不可触知的, 不能感知的, 难以理解的 / [医] 不可接触的, 极细微的	im'pælpәbl	a. imperceptible to the senses or the mind / s. not perceptible to the touch
SAT_2868	imperil	v. 危及；使陷于危险	/ɪm'perɪl; -r(ə)l/	/ɪm'pɛrəl/	vt. 使处于危险, 危害	im'peril	v pose a threat to; present a danger to
SAT_2051	inadvertent	adj. 疏忽的；不注意的（副词inadvertently）；无意中做的	/,ɪnəd'vɜːt(ə)nt/	/ɪnəd'vɝtənt/	a. 漫不经心的, 非故意的	.inәd'vә:tәnt	s happening by chance or unexpectedly or unintentionally
